"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
20	100	0.1	6	2	10.2430698748119
25	100	0.1	6	1	5566.8361118376
25	100	0.1	6	1	167.773383395199
25	100	0.1	6	2	58.4361330969914
25	100	0.1	6	1	2.13597337956895
25	100	0.1	6	1	601.453920638373
25	100	0.1	6	1	4583.04429587072
25	100	0.1	6	1	3.39949621459668
25	100	0.1	6	1	1959.02201255037
25	100	0.1	6	1	560.4292488026
25	100	0.1	6	1	63.8341427324411
25	100	0.1	6	1	2.96638054389866
25	100	0.1	6	1	609.956732168733
25	100	0.1	6	1	777.985716449239
25	100	0.1	6	1	117.218926463789
25	100	0.1	6	1	356.320300983637
25	100	0.1	6	1	20.5888719038824
25	100	0.1	6	1	7835.06185638283
25	100	0.1	6	1	114.760027611584
25	100	0.1	6	2	269.820098370223
25	100	0.1	6	1	8310.52357636925
25	100	0.1	6	1	5538.15913379034
25	100	0.1	6	1	82.6793713835201
25	100	0.1	6	2	973.195088701598
25	100	0.1	6	2	236.464646304345
25	100	0.1	6	1	7334.53791749265
25	100	0.1	6	1	27.6926230555946
25	100	0.1	6	1	5.67452287376041
25	100	0.1	6	1	120.286589821419
25	100	0.1	6	1	288.161363612268
25	100	0.1	6	1	8.08772384939788
25	100	0.1	6	1	5493.77888638297
25	100	0.1	6	1	540.201734018771
25	100	0.1	6	1	140.511035748593
25	100	0.1	6	1	11.6115898874739
25	100	0.1	6	1	3901.41521485813
25	100	0.1	6	1	1349.41499560969
25	100	0.1	6	1	750.140984974552
25	100	0.1	6	1	1553.86985422592
25	100	0.1	6	1	131.18527722371
25	100	0.1	6	1	6.35103454501126
15	100	0.25	6	3.81648890314874	3259151.6710124
15	100	0.25	6	4.03477600740437	293819.248219466
15	100	0.25	6	3.59727434905468	1115891.28165592
15	100	0.25	6	3.75578778468405	4658.06323084472
15	100	0.25	6	4.02019461895445	665957.930028072
15	100	0.25	6	3.64956487419829	1868694.4948166
15	100	0.25	6	4.3422519777667	991583.314503214
15	100	0.25	6	4.10526622737272	3056957.84216532
15	100	0.25	6	3.1412890804877	524374.430982018
15	100	0.25	6	4.17567928421384	416940.297796547
15	100	0.25	6	3.76275287868871	1842.12766481714
15	100	0.25	6	4.03377260487551	836808.389364817
15	100	0.25	6	3.92766854011199	489357.334533201
15	100	0.25	6	3.67108010091578	790930.097613058
15	100	0.25	6	4.04278923532109	1842389.78857891
15	100	0.25	6	3.50313731636903	372193.133401746
15	100	0.25	6	2.84228580736199	628107.908689934
15	100	0.25	6	4.39868473865885	361451.809701561
15	100	0.25	6	3.82518562535724	843326.138635403
15	100	0.25	6	2.77961031326153	1363937.51787598
15	100	0.25	6	3.70458261768381	1688357.20803411
15	100	0.25	6	3.38572631623656	463990.401252659
15	100	0.25	6	2.98951609149785	704849.761611334
15	100	0.25	6	4.21191167518305	3033109.0297506
15	100	0.25	6	3.02941689466768	597026.175897843
15	100	0.25	6	4.57665694444213	503940.128565351
15	100	0.25	6	4.44964286863548	568803.926908819
15	100	0.25	6	4.00924999902519	211368.473145776
15	100	0.25	6	4.31934816405551	1133697.04376374
15	100	0.25	6	3.39768713826795	1537480.92241577
15	100	0.25	6	2.98742908912651	790819.268814307
15	100	0.25	6	3.3151692291425	114542.010903027
15	100	0.25	6	3.73484007574561	829204.609564889
15	100	0.25	6	3.58626714022762	1544220.22632087
15	100	0.25	6	3.41756360786969	453149.097350267
15	100	0.25	6	2.98690075362995	1508232.29793443
15	100	0.25	6	3.41481696256584	1987237.63040631
15	100	0.25	6	3.51073732775969	1635915.51493677
15	100	0.25	6	4.03571312542294	2082037.05624361
15	100	0.25	6	3.9476559404716	291563.615258529
