"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
20	100	1	5	3.17689618311435	1647.37068604343
20	100	1	5	3.78955133817719	115846.402052287
20	100	1	5	3.55551522305965	8887.17647330772
20	100	1	5	2.58699797521105	225306.903086483
20	100	1	5	2.97246327831378	479933.557315443
20	100	1	5	3.02900999027691	139055.336089323
20	100	1	5	2.4911073072794	145118.506898806
20	100	1	5	3.88852743545072	4750.78637731932
20	100	1	5	3.42314667151473	287727.302176504
20	100	1	5	2.46476469779152	204525.468067857
20	100	1	5	2.59609302664302	305478.682190442
20	100	1	5	2.77700903491938	103639.883986997
20	100	1	5	2.65334134731481	102474.848690253
20	100	1	5	2.83210504434956	436826.307282394
20	100	1	5	2.63076682511718	144166.29747179
20	100	1	5	3.17005559287844	613.85885001243
20	100	1	5	4.27545432717107	32870.3705853536
20	100	1	5	3.77166967145032	2118.77689485276
20	100	1	5	4.4705010746001	9593.94709453843
20	100	1	5	2.75392027206214	359355.680638569
20	100	1	5	2.70300964011117	208457.524123554
20	100	1	5	3.17333031113347	20314.717971415
20	100	1	5	3.8338916477168	10811.9021952697
20	100	1	5	3.09337070437132	252395.800914702
20	100	1	5	2.2992466300151	310546.618526959
20	100	1	5	2.62800016890077	329509.827843145
20	100	1	5	3.58512137436044	203763.225106909
20	100	1	5	3.2876114998035	191298.948295886
20	100	1	5	3.87085521022244	385768.498039911
20	100	1	5	3.29554388461356	69586.5211991339
20	100	1	5	2.67728244109417	262507.91129499
20	100	1	5	2.52647619925749	431935.78223974
20	100	1	5	2.64606583251832	265926.277690185
20	100	1	5	3.7711065150695	285608.126594838
20	100	1	5	2.79685313519937	281.178888911134
20	100	1	5	2.54863565471483	354296.287630959
20	100	1	5	2.63589427356143	206299.469179151
20	100	1	5	3.1824528998461	523.816316252495
20	100	1	5	3.5184141261256	14317.9241800545
20	100	1	5	3.30779934713113	644.458294936337
20	100	1	5	2.78609545846949	98363.5453493799
20	100	1	5	3.05872513508644	52165.8357764815
20	100	1	5	3.99544863082672	27017.9057430663
20	100	1	5	2.50530032453932	209148.351711009
20	100	1	5	3.56911636689583	15027.1127476487
20	100	1	5	3.47809415826946	930928.420050181
20	100	1	5	3.00596560594755	85911.9179646962
20	100	1	5	3.03393519153168	40344.2499307362
20	100	1	5	3.0310898102063	648.688509226222
20	100	1	5	3.00317922504284	1099.11263327917
20	100	1	5	2.48563462087047	415652.721611108
20	100	1	5	4.09292997566948	30362.1502136905
20	100	1	5	4.14122352232119	31610.4829261333
20	100	1	5	2.72783788514046	347745.284713795
20	100	1	5	3.61918093552827	234152.061018063
20	100	1	5	2.72003828789552	91578.8695529345
20	100	1	5	2.73113166871373	336174.103916584
20	100	1	5	3.97827730777815	107946.519893341
20	100	1	5	3.01915207208319	475.776408988435
20	100	1	5	2.88367398135449	301248.528524821
20	100	1	5	2.64500143243716	474991.755160176
NA	NA	NA	NA	NA	NA
20	100	1	5	3.78964026791005	2508.04917811143
20	100	1	5	2.8901164980536	99899.0446656894
20	100	1	5	2.95280126636864	429.824545975116
20	100	1	5	4.20477540006303	9305.906399794
20	100	1	5	2.6041849032298	209512.72777572
20	100	1	5	3.17044462422413	348463.059493315
20	100	1	5	2.56429349540933	351064.98571807
20	100	1	5	3.54584050431496	2650.28346296734
20	100	1	5	2.78846316630706	736.308155381712
20	100	1	5	3.62115574839501	231592.169770763
20	100	1	5	2.51370496550344	275955.697920743
20	100	1	5	4.15734892281227	53006.7918123553
20	100	1	5	3.0648162944414	288.127145077273
20	100	1	5	3.03564087508494	158900.964452032
20	100	1	5	2.99999226206369	3722.49749269672
20	100	1	5	3.70522414479306	25478.1538617491
20	100	1	5	3.32380155660417	36808.1573526652
20	100	1	5	3.18383977017428	79648.4705069315
20	100	1	5	3.11379518730978	64928.8046807148
20	100	1	5	3.17223369053127	11397.6634521768
20	100	1	5	3.06456224121463	412833.951856191
20	100	1	5	2.94548549296417	103910.411547037
20	100	1	5	4.06656388832361	32564.3251081911
20	100	1	5	2.67440618630843	152518.976960998
20	100	1	5	2.9458590312941	369574.532831713
20	100	1	5	3.63919464358427	5035.88732409407
20	100	1	5	2.54552768013073	254336.461056009
20	100	1	5	3.5245215129499	6399.6719490323
25	100	1	5	3.1427472603539	46923.6272156901
25	100	1	5	2.69377899233921	910.096460607033
25	100	1	5	3.31569218910203	22363.3547088606
25	100	1	5	1	22.604756893173
25	100	1	5	2.84492939160175	8937.66539241711
25	100	1	5	2.6048492456925	51833.5877675371
25	100	1	5	2.97423758385568	551.187258258367
25	100	1	5	3.22044597835181	23131.1424943494
